cycleNumber,n_rows,duration_s,max_voltage,min_voltage,mean_voltage,max_temp,mean_temp,max_current,mean_current,std_current,max_power,mean_power,QDischarge_mAh,QCharge_mAh,energy_Wh,Ns_mode,cell_id,is_capacity_test,score,dis_dur_s,frac_flight,anomaly_score,any_anomaly,initial_capacity_mAh,SOH_pct,SOH_pct_smoothed,RUL_cycles,RUL_censored,cell
142,1568,7630457.735749256,4.2001486,2.925457,3.9481748018494898,49.829346,28.99816235841837,3007.9792,-1340.6098827908163,4164.1011386471355,12.624859993686748,-4.4860399263974795,1610.39271592299,1640.32660559656,23903.327647886206,1,VAH05,False,2,5049.990571910981,0.3252551020408163,1,True,3033.22348113219,94.14487961193552,94.14487961193552,357,True,VAH05
143,1568,7633238.706167561,4.200109,2.9284904,3.9484097331632655,49.908272,29.06598434885204,3006.9949,-1340.2862077933676,4163.091538923777,12.628168653242248,-4.486263004699567,1608.64808446845,1634.29410118941,23911.19246970522,1,VAH05,False,2,5049.990571900387,0.3252551020408163,1,True,3033.22348113219,94.14487961193552,94.14487961193552,356,True,VAH05
144,1565,7635982.126581619,4.2001486,2.9280965,3.949213784025559,49.758312,29.025093085623006,3006.6008,-1343.4120967859426,4167.56033228301,12.620963336746442,-4.4959881785357085,1609.33173355889,1634.63968935449,23911.702373200762,1,VAH05,False,2,5049.990571900387,0.3258785942492013,1,True,3033.22348113219,94.14487961193552,94.14487961193552,355,True,VAH05
145,1566,7638797.713004362,4.200109,2.9267964,3.94667858908046,49.655708,29.04796908301405,3008.1758,-1342.822595645594,4166.832520018224,12.630059591921722,-4.4931557213427995,1609.21728843804,1631.83403914876,23928.47168602871,1,VAH05,False,2,5049.9905719124945,0.32567049808429116,1,True,3033.22348113219,94.14487961193552,94.14487961193552,354,True,VAH05
146,1569,7641695.143436771,4.2001486,2.9288449,3.9471981637348628,50.066124,29.060837012746973,3007.1919,-1339.994409827916,4163.292203756192,12.624859993686748,-4.483300396026862,1608.82963801744,1635.5875495485,23944.92780463733,1,VAH05,False,2,5049.990571910632,0.32504780114722753,1,True,3033.22348113219,94.14487961193552,94.14487961193552,353,True,VAH05
147,1564,7644422.789848886,4.2001486,2.9269934,3.948349823976982,50.160835,29.118719705882356,3007.3884,-1344.1899076150894,4168.41955305659,12.62001725553969,-4.498807484652375,1609.32438881917,1631.31342921302,23937.477880780927,1,VAH05,False,2,5049.990571900387,0.32608695652173914,1,True,3033.22348113219,94.14487961193552,94.14487961193552,352,True,VAH05
148,1572,7647220.81027028,4.2001877,2.92786,3.9470984605597965,50.152939,29.199962489821882,3008.3728,-1335.565291734097,4159.298667671498,12.627579100506761,-4.469708949754217,1609.06063718587,1635.29793705651,23946.478522526297,1,VAH05,False,2,5049.990571901784,0.3244274809160305,1,True,3033.22348113219,94.14487961193552,94.14487961193552,351,True,VAH05
149,1577,7650054.850695517,4.2001877,2.9259298,3.947189548636652,49.695171,29.196773476220674,3006.9949,-1331.1102767343054,4153.436987633117,12.623443828161403,-4.454713723551407,1609.96738710165,1632.04878210532,23955.896772410986,1,VAH05,False,2,5049.990571900387,0.3233988585922638,1,True,3033.22348113219,94.14487961193552,94.14487961193552,350,True,VAH05
150,1814,7655095.759749528,4.2001486,2.9681597,3.9263039964167583,48.882233,28.93838235942668,3008.176,-794.597222783903,4104.926710634046,12.62793117827302,-2.540894319502305,1603.41000052979,2886.03759368803,20452.155462421233,1,VAH05,False,2,5049.99058695056,0.28114663726571115,1,True,3033.22348113219,94.14487961193552,94.14487961193552,349,True,VAH05
151,1556,7655856.747954272,4.2001877,2.9525597,3.952598560025707,49.016407,28.937283975578406,3006.6011,-1347.6699760989718,4171.011577732508,12.6259238995812,-4.5149088337623136,1607.51450892999,1624.81122898114,24035.880005805,1,VAH05,False,2,5049.990586950444,0.3277634961439589,1,True,3033.22348113219,94.14487961193552,94.14487961193552,348,True,VAH05
152,1558,7658394.662345012,4.2001877,2.9397569,3.9534506784338896,49.0243,28.768358481386393,3006.0103,-1347.9387087098844,4174.055972002463,12.61859880031471,-4.509953785730568,1612.01832557468,1631.56833898656,24012.608035143632,1,VAH05,False,2,5049.990586949163,0.32734274711168165,1,True,3033.22348113219,94.14487961193552,94.14487961193552,347,True,VAH05
153,1552,7660759.940715697,4.2001486,2.929436,3.9524286416881442,49.150581,28.711240506443296,3007.7825,-1354.4326190657216,4184.565435881984,12.625805154404699,-4.527947509768355,1614.33433698785,1631.44977598369,24005.57338226334,1,VAH05,False,2,5049.990586959873,0.3286082474226804,1,True,3033.22348113219,94.14487961193552,94.14487961193552,346,True,VAH05
154,1561,7663213.241096927,4.2001877,2.9240785,3.9537712805893657,49.560997,28.63084898206278,3007.1919,-1347.2452912363867,4176.945562894609,12.621553014080249,-4.500353803062937,1616.01540653795,1640.76137947597,24008.161673969007,1,VAH05,False,2,5049.990586952423,0.32671364509929535,1,True,3033.22348113219,94.14487961193552,94.14487961193552,345,True,VAH05
155,1556,7665646.18147566,4.2002273,2.9157662,3.9533598883033423,49.411037,28.525443533419022,3007.1914,-1353.1963506683803,4186.755339607112,12.61576474980075,-4.515801547271789,1618.51837284071,1637.97756568603,24006.31204065407,1,VAH05,False,2,5049.990586957661,0.3277634961439589,1,True,3033.22348113219,94.14487961193552,94.14487961193552,344,True,VAH05
156,1556,7668141.149861521,4.2001486,2.9115906,3.951812008419023,49.245293,28.545002582904882,3007.979,-1355.162691818766,4186.258132372001,12.627579100506761,-4.523425174184306,1618.97645592665,1641.76954629295,24006.95890359762,1,VAH05,False,2,5049.990586951491,0.3277634961439589,1,True,3033.22348113219,94.14487961193552,94.14487961193552,343,True,VAH05
157,1568,7670761.97026276,4.2001486,2.9257329,3.952026238329082,49.56889,28.76137930867347,3007.5854,-1340.8384242538266,4168.287489720071,12.62261811767684,-4.480217359831616,1613.88692077949,1646.50781213295,24009.955620814188,1,VAH05,False,2,5049.990586948232,0.3252551020408163,1,True,3033.22348113219,94.14487961193552,94.14487961193552,342,True,VAH05
158,1564,7673445.56667152,4.2001486,2.9296329,3.9498941262148337,49.482071,28.85009879411765,3007.1919,-1346.4746254475704,4170.532721477682,12.624979031694629,-4.501586442084778,1611.76497027791,1638.47543894068,24031.81245908477,1,VAH05,False,2,5049.990586949163,0.32608695652173914,1,True,3033.22348113219,94.14487961193552,94.14487961193552,341,True,VAH05
159,1570,7676287.339098349,4.200109,2.9350297,3.9496555387898087,49.99509,28.94693415477707,3007.3889,-1340.8105632101908,4162.703244614645,12.62745907978968,-4.48369791498968,1609.83089085097,1641.22350275149,24040.028813934816,1,VAH05,False,2,5049.990586950444,0.3248407643312102,1,True,3033.22348113219,94.14487961193552,94.14487961193552,340,True,VAH05
160,1573,7679123.889524739,4.2001486,2.9344387,3.9483493275905914,49.99509,28.97825097329943,3008.373,-1338.125478983471,4158.831810681617,12.623325946292068,-4.4745789039129455,1609.96747842339,1633.09768395849,24060.597410939616,1,VAH05,False,2,5049.990586969419,0.3242212333121424,1,True,3033.22348113219,94.14487961193552,94.14487961193552,339,True,VAH05
161,1575,7681929.01394794,4.2001486,2.9338872,3.949474370920635,50.152939,29.067739107301588,3006.6011,-1336.5997509587303,4156.966048985774,12.62285380421691,-4.469586256461464,1609.68046879191,1637.67121638082,24063.39281307295,1,VAH05,False,2,5049.99058695056,0.3238095238095238,1,True,3033.22348113219,94.14487961193552,94.14487961193552,338,True,VAH05
162,1567,7684675.8583644,4.2001877,2.9313266,3.949166848755584,50.074017,28.98666681046586,3006.6011,-1344.396374192725,4168.492415829756,12.62769539861256,-4.4929833640598185,1610.57852946669,1634.26907478021,24065.182142996866,1,VAH05,False,2,5049.9905869596405,0.32546266751754943,1,True,3033.22348113219,94.14487961193552,94.14487961193552,337,True,VAH05
163,1574,7687568.652798099,4.2001486,2.9328237,3.9495317535578143,50.081905,28.924701926302415,3007.782,-1337.9700273888184,4160.551713582634,12.62273352959958,-4.470990252870054,1609.68975016262,1637.18894902728,24079.548998819413,1,VAH05,False,2,5049.990587899229,0.3240152477763659,1,True,3033.22348113219,94.14487961193552,94.14487961193552,336,True,VAH05
164,1574,7690368.2572097005,4.2001877,2.9312479,3.9497439834180432,49.96352,28.919547209656926,3006.7976,-1336.814340158831,4162.856226733571,12.61588160209482,-4.464579487245652,1610.49494612264,1634.49271012539,24078.740486826282,1,VAH05,False,2,5049.990602001082,0.3240152477763659,1,True,3033.22348113219,94.14487961193552,94.14487961193552,335,True,VAH05
165,1573,7693275.0715562105,4.2001486,2.9336903,3.94937765785124,50.192402,28.891382263191353,3007.1919,-1338.0207939224413,4164.472555978604,12.619898264315248,-4.468106722532599,1608.96898961629,1636.35133124294,24085.396968934787,1,VAH05,False,2,5049.990601999452,0.3242212333121424,1,True,3033.22348113219,94.14487961193552,94.14487961193552,334,True,VAH05
166,1572,7696122.635895669,4.2001486,2.9316812,3.948756170610687,49.99509,28.881331447837148,3007.9795,-1340.732574389313,4165.118187446367,12.622026398247808,-4.477594107659405,1610.1135066158,1634.16466076707,24096.666322682213,1,VAH05,False,2,5049.99060202064,0.3244274809160305,1,True,3033.22348113219,94.14487961193552,94.14487961193552,333,True,VAH05
167,1578,7698958.260233691,4.2001486,2.929436,3.948218149683143,50.366043,28.910079932192648,3006.9949,-1333.505214683143,4159.41108634769,12.62261811767684,-4.451322001201008,1609.95203483398,1632.98878202051,24111.26006691463,1,VAH05,False,2,5049.990601998754,0.3231939163498099,1,True,3033.22348113219,94.14487961193552,94.14487961193552,332,True,VAH05
168,1580,7701872.4505811,4.2001486,2.93046,3.948309245696203,50.11348,28.928117864556963,3006.4043,-1332.0615732974682,4157.411649205544,12.62072563919775,-4.4467647333090845,1610.06842630534,1637.99994624001,24117.920632610752,1,VAH05,False,2,5049.990602000151,0.3227848101265823,1,True,3033.22348113219,94.14487961193552,94.14487961193552,331,True,VAH05
169,1578,7704784.69292826,4.2001486,2.9328237,3.94709389391635,50.152939,28.91633192205323,3008.1763,-1335.6367385361216,4158.296578023907,12.628166553305999,-4.460028191641347,1608.50856591173,1633.70140403317,24134.312449497964,1,VAH05,False,2,5049.990601989441,0.3231939163498099,1,True,3033.22348113219,94.14487961193552,94.14487961193552,330,True,VAH05
170,1578,7707581.73526169,4.2001877,2.9297905,3.9490860588719894,50.152939,28.943090731939165,3006.6011,-1335.1986421096326,4157.736066366276,12.621198158871689,-4.459227682198504,1609.87451662503,1636.88626461686,24136.736238530717,1,VAH05,False,2,5049.990601998987,0.3231939163498099,1,True,3033.22348113219,94.14487961193552,94.14487961193552,329,True,VAH05
171,1562,7709980.887547701,4.2001877,2.9098573,3.9496619887323945,50.152939,28.954571266965427,3007.9792,-1348.882318494238,4181.170118580884,12.627579100506761,-4.500025277383622,1616.00947752957,1629.13729826638,24136.817606406785,1,VAH05,False,2,5049.9906020115595,0.3265044814340589,1,True,3033.22348113219,94.14487961193552,94.14487961193552,328,True,VAH05
172,1572,7712502.689848311,4.2002273,2.9047756,3.9496926842239186,50.192402,28.93378811259542,3007.5854,-1340.3419358473282,4170.840177197063,12.628166553305999,-4.469912878265451,1618.25312190552,1643.65739724312,24135.171864416017,1,VAH05,False,2,5049.990602001082,0.3244274809160305,1,True,3033.22348113219,94.14487961193552,94.14487961193552,327,True,VAH05
173,1572,7714943.08813924,4.2001486,2.9006786,3.9502115955470742,50.145046,28.859024255725192,3007.1917,-1340.5444377798983,4172.2237204324565,12.624271218626602,-4.468713451580395,1619.77781908054,1642.00422044892,24141.10584383366,1,VAH05,False,2,5049.990602000151,0.3244274809160305,1,True,3033.22348113219,94.14487961193552,94.14487961193552,326,True,VAH05
174,1575,7717497.64444376,4.2001486,2.8988271,3.9507190044444447,50.097691,28.870985391746032,3006.7979,-1338.0067462031748,4169.247348334209,12.624032198817,-4.459516477028841,1620.05974938558,1648.09260860564,24159.189202768357,1,VAH05,False,2,5049.990602000151,0.3238095238095238,1,True,3033.22348113219,94.14487961193552,94.14487961193552,325,True,VAH05
175,1571,7719902.45273044,4.2001877,2.8956363,3.9502805643539145,49.805668,28.861802761298538,3008.3728,-1341.8450250795672,4174.8878997685815,12.628993928188498,-4.471172029283264,1621.45715965685,1644.7589461679,24161.506978322323,1,VAH05,False,2,5049.990602008766,0.3246339910884787,1,True,3033.22348113219,94.14487961193552,94.14487961193552,324,True,VAH05
176,1572,7722288.08501483,4.2001486,2.8954787,3.9505722204834606,50.208191,28.740494770992367,3007.3887,-1341.3691306234095,4175.986429103417,12.62663379706203,-4.466602705789724,1620.78448839261,1645.19444888584,24165.90067844467,1,VAH05,False,2,5049.990601999685,0.3244274809160305,1,True,3033.22348113219,94.14487961193552,94.14487961193552,323,True,VAH05
177,1575,7724934.711330331,4.2001486,2.9032786,3.9510901994920635,50.168728,28.751579155555557,3006.4041,-1338.1374637777778,4171.418001455966,12.620964176736761,-4.456774989117206,1618.53249573107,1650.75129831116,24168.399621382836,1,VAH05,False,2,5049.990602009464,0.3238095238095238,1,True,3033.22348113219,94.14487961193552,94.14487961193552,322,True,VAH05
178,1566,7727391.437623191,4.2001486,2.9024119,3.9498123763729245,50.168728,28.85483727586207,3007.5854,-1346.2820926047254,4181.565146348591,12.62722246030672,-4.484805808111452,1618.13125836602,1643.29984680134,24179.570921864753,1,VAH05,False,2,5049.990602007369,0.32567049808429116,1,True,3033.22348113219,94.14487961193552,94.14487961193552,321,True,VAH05
179,1573,7729863.619917899,4.2001877,2.8977242,3.951688498728544,50.421291,28.83003270438652,3006.7981,-1340.0279713795296,4173.288339961388,12.625097769101481,-4.463908436345309,1620.20177529229,1645.41982242601,24181.850664020538,1,VAH05,False,2,5049.990601999685,0.3242212333121424,1,True,3033.22348113219,94.14487961193552,94.14487961193552,320,True,VAH05
180,1574,7732291.59820734,4.2001877,2.8943758,3.950342423634053,50.081905,28.83227731448539,3006.7976,-1339.2972022109275,4171.634371354174,12.621790727211643,-4.463037940635355,1621.58820866238,1643.69216020477,24184.23719088678,1,VAH05,False,2,5049.990602020174,0.3240152477763659,1,True,3033.22348113219,94.14487961193552,94.14487961193552,319,True,VAH05
181,1580,7734797.62450607,4.2001877,2.8918152,3.9494951833544305,50.271332,28.941355501898734,3007.979,-1332.1771855822785,4165.029314264638,12.626396353076942,-4.43876738323494,1622.26474001614,1648.3370375708,24204.250693317048,1,VAH05,False,2,5049.990601999452,0.3227848101265823,1,True,3033.22348113219,94.14487961193552,94.14487961193552,318,True,VAH05
182,1583,7737217.68479457,4.2001877,2.8896091,3.949576371509792,50.050335,28.985268835123186,3006.9944,-1329.5321162160456,4161.0258755292,12.62108083325913,-4.430606976921548,1623.30494971029,1648.38558399047,24220.74726209524,1,VAH05,False,2,5049.990602010163,0.3221730890713834,1,True,3033.22348113219,94.14487961193552,94.14487961193552,317,True,VAH05
183,1580,7739645.289083961,4.2002273,2.8886242,3.9494587112658226,49.908272,28.966531932911394,3007.1919,-1332.3865168037976,4165.130510800544,12.62994164783199,-4.438910021443251,1622.70954280748,1647.73444939893,24224.73949211614,1,VAH05,False,2,5049.9906020115595,0.3227848101265823,1,True,3033.22348113219,94.14487961193552,94.14487961193552,316,True,VAH05
184,1578,7742147.885382299,4.2001877,2.8827941,3.9498402229404306,49.916164,28.89030838973384,3007.5857,-1336.6369271863116,4169.032323317022,12.63088698238692,-4.451582120809863,1625.17096016873,1649.97645924211,24225.810921890283,1,VAH05,False,2,5049.990602000849,0.3231939163498099,1,True,3033.22348113219,94.14487961193552,94.14487961193552,315,True,VAH05
185,1584,7744585.669672901,4.2001877,2.8779092,3.9493396335227273,50.24765,28.93484864962121,3007.3887,-1331.1279374747476,4161.117533602067,12.628995188150249,-4.434748757418458,1626.69305269626,1648.37111195491,24229.77789999812,1,VAH05,False,2,5049.990602011792,0.32196969696969696,1,True,3033.22348113219,94.14487961193552,94.14487961193552,314,True,VAH05
186,1591,7747048.175966459,4.2002273,2.8784609,3.9483455553739786,50.295006,29.051429292269013,3006.9951,-1323.6532982652418,4153.937409664348,12.62025427508937,-4.4085645436293674,1626.63079776923,1656.04967735865,24241.26965483653,1,VAH05,False,2,5049.990602009464,0.32055311125078567,1,True,3033.22348113219,94.14487961193552,94.14487961193552,313,True,VAH05
187,1588,7749286.38423327,4.2001877,2.8759789,3.9482175960957178,50.231865,29.088070472921913,3007.5857,-1326.7372659760706,4158.460138902292,12.62828772244701,-4.417799843453226,1627.90911353149,1652.06455907314,24239.187318506945,1,VAH05,False,2,5049.990601998987,0.3211586901763224,1,True,3033.22348113219,94.14487961193552,94.14487961193552,312,True,VAH05
188,1591,7751571.45850567,4.2001486,2.8794456,3.948524638466373,50.50811,29.12803364739158,3007.3884,-1325.3933355688246,4152.343808907467,12.623443828161403,-4.416319154042973,1625.87177495565,1655.92527251797,24253.216854743,1,VAH05,False,2,5049.990602000384,0.32055311125078567,1,True,3033.22348113219,94.14487961193552,94.14487961193552,311,True,VAH05
